Latency_secs
0.013132572174072266
0.013369560241699219
0.013268232345581055
0.016152143478393555
0.015205144882202148
0.013382673263549805
0.013212442398071289
0.014325380325317383
0.014285087585449219
0.01325678825378418
0.01321721076965332
0.013211727142333984
0.013289928436279297
0.013243675231933594
0.014459609985351562
0.012651920318603516
0.013170719146728516
0.014304876327514648
0.014569759368896484
0.012032508850097656
0.015141010284423828
0.013442754745483398
0.014306068420410156
0.013349771499633789
0.021295785903930664
0.014435529708862305
0.014410018920898438
0.013336658477783203
0.016443967819213867
0.012244701385498047
0.019406557083129883
0.014307975769042969
0.01327824592590332
0.013118267059326172
0.02280426025390625
0.013554573059082031
0.015505790710449219
0.014114856719970703
0.014174461364746094
0.01355886459350586
0.014113903045654297
0.01419973373413086
0.01336359977722168
0.020414113998413086
0.013323068618774414
0.013025283813476562
0.01709723472595215
0.015496969223022461
0.01471257209777832
0.013012886047363281
0.014350414276123047
0.014193058013916016
0.014225006103515625
0.013023614883422852
0.012930154800415039
0.015213251113891602
0.013139724731445312
0.02134227752685547
0.012699604034423828
0.013293981552124023
0.013206005096435547
0.013193845748901367
0.014302730560302734
0.023578405380249023
0.014195442199707031
0.021483898162841797
0.014115571975708008
0.017450809478759766
0.013458251953125
0.012287378311157227
0.014141082763671875
0.014398336410522461
0.013471841812133789
0.014283895492553711
0.01346588134765625
0.013138055801391602
0.013586282730102539
0.013361215591430664
0.014235258102416992
0.01598048210144043
0.01438283920288086
0.01324009895324707
0.013271808624267578
0.013434886932373047
0.014243125915527344
0.014187335968017578
0.014393329620361328
0.013370752334594727
0.0149993896484375
0.022578716278076172
0.013163089752197266
0.01329803466796875
0.013241291046142578
0.016164302825927734
0.0159149169921875
0.01438760757446289
0.013192415237426758
0.014317989349365234
0.013267278671264648
0.012396574020385742
